"DRH ID code","Outcome","MolecularWeight","MonoisotopicMass","ExactMass","XLogP","TPSA","Complexity","Charge","HBondDonorCount","HBondAcceptorCount","RotatableBondCount","HeavyAtomCount","IsotopeAtomCount","AtomStereoCount","DefinedAtomStereoCount","UndefinedAtomStereoCount","BondStereoCount","DefinedBondStereoCount","UndefinedBondStereoCount","CovalentUnitCount","Volume3D","XStericQuadrupole3D","YStericQuadrupole3D","ZStericQuadrupole3D","FeatureCount3D","FeatureAcceptorCount3D","FeatureDonorCount3D","FeatureAnionCount3D","FeatureCationCount3D","FeatureRingCount3D","FeatureHydrophobeCount3D","ConformerModelRMSD3D","EffectiveRotorCount3D","ConformerCount3D"
"BRD-K84466663","No-Effect","297.27","297.1073186","297.1073186","-0.7","149","377","0","4","9","3","21","0","4","4","0","0","0","0","1","204.8","7.96","2.69","0.91","13","4","4","0","2","3","0","0.6","4","10"
"BRD-K00003315","No-Effect","408.4","408.14584998","408.14584998","1.4","147","589","0","3","9","5","30","0","0","0","0","0","0","0","1","298","15.92","4.57","1.1","13","3","3","0","3","4","0","0.8","6","10"
"BRD-K00003466","No-Effect","437.2","436.03464","436.03464","3.3","68.2","518","0","2","5","4","27","0","0","0","0","0","0","0","1","290.6","20.85","2.4","1.43","9","3","2","0","0","3","1","0.8","6","10"
"BRD-K00004662","No-Effect","244.12","243.0330028","243.0330028","2.9","50.1","237","0","3","3","1","15","0","0","0","0","0","0","0","1","174.6","7.92","2.21","0.94","8","0","3","0","3","2","0","0.6","1.8","2"
"BRD-K47289124","No-Effect","387.9","387.1713548","387.1713548","3.9","53.6","486","0","2","4","6","27","0","2","2","0","0","0","0","1","300.7","15.83","3.48","1.61","9","2","2","0","2","3","0","1","8","10"
"BRD-K00003505","No-Effect","450.9","450.1571017","450.1571017","4.1","88.9","693","0","1","5","4","32","0","1","1","0","0","0","0","1","337.6","13.17","3.54","1.79","11","4","1","0","1","5","0","0.8","6","10"
"BRD-A53539450","No-Effect","369.5","369.2542033","369.2542033","2.7","43.7","642","1","2","3","3","27","0","10","10","0","0","0","0","1","","","","","","","","","","","","","","0"
"BRD-K00003712","No-Effect","610.6","610.18977037","610.18977037","-0.5","234","940","0","8","15","7","43","0","11","11","0","0","0","0","1","431.6","22.16","6.06","1.8","26","13","8","0","0","5","0","1.2","10","10"
"BRD-K61032563","No-Effect","612.6","612.20542044","612.20542044","-0.3","245","882","0","9","15","10","43","0","10","10","0","0","0","0","1","438.9","28.66","5.85","1.81","25","12","9","0","0","4","0","1.2","12.4","10"
"BRD-K09126848","No-Effect","295.35","295.09547499","295.09547499","1.4","73.4","429","0","2","4","2","20","0","1","1","0","0","0","0","1","217.4","9.41","2.01","1.68","7","1","2","0","1","3","0","0.6","2.8","6"
"BRD-K85606544","No-Effect","557","556.1989665","556.1989665","4.9","112","881","0","2","8","11","40","0","0","0","0","1","1","0","1","431.3","17.24","10.84","1.98","14","6","2","0","2","4","0","1.2","12","10"
"BRD-K43647122","No-Effect","194.23","194.105527694","194.105527694","1.1","46.3","214","0","0","3","1","14","0","0","0","0","0","0","0","1","152.4","5.5","1.63","1.3","4","2","0","0","0","2","0","0.6","3.2","10"
"BRD-K60212747","No-Effect","277.15","277.04802588","277.04802588","-5.8","161","286","0","6","8","7","16","0","0","0","0","0","0","0","1","186.8","8.35","2.31","1.25","13","7","2","2","1","0","1","0.8","7","10"
"BRD-K79989959","No-Effect","446.5","446.13117117","446.13117117","2.7","108","748","0","2","7","7","31","0","0","0","0","0","0","0","1","336.1","14.61","4.04","1.53","10","5","2","0","0","3","0","1","8.6","10"
"BRD-K00003604","No-Effect","475.6","475.30059866","475.30059866","-4.2","200","673","0","8","12","8","33","0","11","11","0","0","0","0","1","350.2","10.66","6.11","1.74","23","7","8","0","5","3","0","1","11.2","10"
"BRD-K97428065","No-Effect","578.6","578.24803063","578.24803063","6.8","39.7","865","0","0","10","5","41","0","0","0","0","0","0","0","1","428.9","18.68","5.82","1.72","8","1","0","0","2","4","1","1","9.2","10"
"BRD-K00003470","No-Effect","383.22","383.03924025","383.03924025","4.4","69.6","490","0","3","11","4","26","0","0","0","0","0","0","0","1","249.7","17.04","1.71","1.56","8","2","2","1","1","2","0","0.8","5","10"
"BRD-K22631935","No-Effect","456.9","456.1240702","456.1240702","6.4","60.3","608","0","1","4","6","33","0","0","0","0","0","0","0","1","352.3","20.5","6.28","1.05","10","3","1","0","1","5","0","0.8","6","10"
"BRD-K28567778","No-Effect","338.4","338.10889899","338.10889899","4.8","70.7","406","0","0","5","6","24","0","0","0","0","0","0","0","1","267.3","22.25","1.77","0.88","6","2","0","0","1","3","0","0.8","6","10"
"BRD-K15502390","No-Effect","266.3","266.11676108","266.11676108","2","58.1","397","0","1","4","1","20","0","0","0","0","0","0","0","1","204.8","5.87","3.5","1.16","7","2","1","0","1","3","0","0.6","2","2"
"BRD-K70402238","No-Effect","341.4","341.1739416","341.1739416","2.6","81.7","416","0","3","3","7","25","0","0","0","0","0","0","0","1","273","12.72","5.77","1.38","7","2","2","0","0","2","1","1","10","10"
"BRD-K83354763","No-Effect","240.34","240.162648646","240.162648646","3.9","38","223","0","2","2","5","18","0","0","0","0","0","0","0","1","203.3","18.38","1.41","0.94","6","0","2","0","2","2","0","0.6","5","10"
"BRD-K05181084","No-Effect","494.5","493.1687679","493.1687679","6.4","35.6","670","0","1","3","7","34","0","0","0","0","0","0","0","1","379.4","21.47","7.04","1.91","9","1","1","0","2","5","0","1.2","9.4","10"
"BRD-K28639661","No-Effect","320.4","320.17494466","320.17494466","1.8","60.9","372","0","1","5","4","24","0","0","0","0","0","0","0","1","247.5","22.05","1.98","1.12","9","1","1","0","3","4","0","0.8","5.2","10"
"BRD-K81779590","No-Effect","399.4","399.17697612","399.17697612","5.5","65.5","465","0","1","9","8","28","0","0","0","0","0","0","0","1","298.5","16.4","2.12","1.78","8","2","1","0","1","2","2","1","9","10"
"BRD-K00003490","No-Effect","406.5","406.16274609","406.16274609","6.3","71","537","0","1","5","5","29","0","0","0","0","0","0","0","1","321.6","19.92","4.72","0.96","8","0","1","0","2","4","1","1","5","10"
"BRD-K31086665","No-Effect","397.7","397.358274444","397.358274444","9.8","8.8","364","1","0","0","17","29","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","0"
"BRD-K05653025","No-Effect","335.28","335.07692773","335.07692773","5.3","51.5","465","0","1","6","3","24","0","0","0","0","0","0","0","1","243.9","11.83","3.29","0.92","5","1","0","1","0","3","0","0.8","4","4"
"BRD-K03042257","No-Effect","383.4","383.09397721","383.09397721","2.1","108","764","0","1","6","4","27","0","0","0","0","0","0","0","1","289.4","9.37","3.98","2.21","9","5","1","0","0","3","0","0.8","4","10"
"BRD-K60237333","No-Effect","123.11","123.032028402","123.032028402","0.4","50.2","114","0","1","3","1","9","0","0","0","0","0","0","0","1","94.6","3.39","1.47","0.59","5","3","0","1","0","1","0","0.4","1","2"
"BRD-K12102668","No-Effect","298.34","298.14297583","298.14297583","0.9","83.1","350","0","3","4","7","22","0","0","0","0","0","0","0","1","235.3","23.86","1.86","1.39","8","3","3","0","0","2","0","0.8","9","10"
"BRD-A85876464","No-Effect","383.5","383.2208918","383.2208918","4.4","78.2","462","0","1","4","10","28","0","1","1","0","0","0","0","1","312.6","14.24","8.97","1.6","8","3","1","1","1","2","0","1","12","10"
"BRD-K00003382","No-Effect","369.5","369.20524173","369.20524173","1.6","74.7","474","0","2","5","7","27","0","1","1","0","0","0","0","1","290.6","8.4","5.18","1.84","11","4","2","0","1","3","1","1","8.8","10"
"BRD-A86871940","No-Effect","284.31","284.12732577","284.12732577","0.5","84","362","0","2","4","5","21","0","1","1","0","0","0","0","1","221.8","9.73","3.77","1.02","8","4","2","0","0","2","0","0.8","7","10"
"BRD-A26711594","No-Effect","479.5","479.20563565","479.20563565","3.8","114","856","0","1","8","10","35","0","1","1","0","0","0","0","1","374","10.12","4.01","3.1","11","4","1","1","2","3","0","1.2","11.4","10"
"BRD-K76810206","No-Effect","484.4","483.11575","483.11575","3.2","56.6","681","0","0","5","5","31","0","3","3","0","0","0","0","1","342","16.01","4.45","1.28","11","3","0","0","2","5","1","0.8","6","10"
"BRD-K00003262","No-Effect","449.6","449.3042275","449.3042275","5.7","71.1","662","0","2","3","17","33","0","0","0","0","5","5","0","1","","","","","","","","","","","","","","0"
"BRD-K97752965","No-Effect","211.17","211.05930578","211.05930578","0.8","97","228","0","1","5","4","15","0","0","0","0","0","0","0","1","155.2","8.96","2","0.88","6","4","1","0","0","1","0","0.8","6","10"
"BRD-K28912512","No-Effect","122.12","122.048012819","122.048012819","-0.4","56","114","0","1","2","1","9","0","0","0","0","0","0","0","1","95.2","3.44","1.47","0.59","4","2","1","0","0","1","0","0.4","1","2"
"BRD-K05395900","No-Effect","162.23","162.115698455","162.115698455","1.2","16.1","147","0","0","2","1","12","0","1","1","0","0","0","0","1","134.9","5.05","1.44","1.11","4","1","0","0","1","2","0","0.6","2","8"
"BRD-K76600340","No-Effect","109.13","109.052763847","109.052763847","0","33.1","65","0","1","2","1","8","0","0","0","0","0","0","0","1","88.7","3.03","1.31","0.7","4","2","1","0","0","1","0","0.4","1","4"
"BRD-K17617556","No-Effect","459.4","458.1276314","458.1276314","5.8","59.4","598","0","1","4","5","31","0","0","0","0","0","0","0","1","342","16.34","4.87","1.51","8","3","1","0","0","4","0","1","7.2","10"
"BRD-K96354014","No-Effect","346.3","346.1164863","346.1164863","2.2","110","608","0","1","7","5","25","0","0","0","0","0","0","0","1","257.8","5.24","3.94","2.05","9","4","1","1","1","2","0","0.8","6.4","9"
"BRD-K32311154","No-Effect","405.4","405.20121898","405.20121898","1.1","122","613","0","2","7","10","29","0","0","0","0","0","0","0","1","312.4","20.03","6.54","1.75","12","5","2","1","2","2","0","1.2","11","10"
"BRD-A21280314","No-Effect","224.26","224.11609238","224.11609238","1.1","78.1","220","0","2","4","4","16","0","1","1","0","0","0","0","1","177","11.25","1.36","1.12","9","3","2","1","1","1","1","0.6","5","10"
"BRD-K47407372","No-Effect","308.33","308.12732577","308.12732577","2","65.5","511","0","1","4","3","23","0","0","0","0","0","0","0","1","239.3","15.47","2.38","0.85","7","3","1","0","0","3","0","0.6","4","10"
"BRD-K98763141","No-Effect","282.22","282.06161202","282.06161202","3.7","62.2","349","0","2","7","3","20","0","0","0","0","0","0","0","1","200.5","8.87","2.61","1.21","8","3","1","1","1","2","0","0.6","4","10"
"BRD-K68188368","No-Effect","275.22","275.0542204","275.0542204","2.1","121","387","0","2","6","3","20","0","0","0","0","1","1","0","1","201","7.65","3.36","0.96","10","5","2","1","0","2","0","0.8","5","6"
"BRD-A84020532","No-Effect","287.29","287.0575917","287.0575917","1.3","117","467","0","0","7","2","19","0","1","1","0","1","1","0","1","202.2","7.34","2.17","1.54","9","6","0","1","0","2","0","0.6","4","10"
"BRD-K59333713","No-Effect","609.7","609.28388597","609.28388597","6.8","114","1100","0","1","8","11","45","0","1","1","0","0","0","0","1","479","20.52","4.05","3.04","13","4","1","1","2","5","0","1.6","13.6","10"
"BRD-K91544578","No-Effect","178.23","178.110613074","178.110613074","0.3","33.2","166","0","0","2","3","13","0","0","0","0","0","0","0","1","147.3","5.32","1.74","1.13","3","2","0","0","0","1","0","0.6","4","10"
"BRD-K81528515","No-Effect","529.5","529.18379284","529.18379284","4.9","97.6","817","0","2","9","6","39","0","0","0","0","0","0","0","1","398","13.28","8.15","1.3","12","3","2","0","2","5","0","1.2","8","10"
"BRD-K23566484","No-Effect","317.22","317.06234029","317.06234029","2","95.2","515","0","1","7","1","22","0","0","0","0","0","0","0","1","215.1","9.39","2.49","0.91","9","4","1","1","0","2","1","0.6","3.6","6"
"BRD-A84687895","No-Effect","385.4","385.12738533","385.12738533","2.9","134","783","0","1","8","6","28","0","1","1","0","0","0","0","1","291.2","6.79","4.24","2.52","11","5","1","1","1","2","1","0.8","7.4","10"
"BRD-K00003331","No-Effect","1202.6","1201.84136802","1201.84136802","7.5","279","2330","0","5","12","15","85","0","13","13","0","1","1","0","1","","","","","","","","","","","","","","0"
"BRD-K76775527","No-Effect","308.31","308.04669266","308.04669266","2.6","110","450","0","1","6","4","21","0","0","0","0","0","0","0","1","224","6.79","4.85","1.22","9","5","1","1","0","2","0","0.8","5","10"
"BRD-A58048407","No-Effect","418.4","418.17400117","418.17400117","3.1","120","736","0","1","8","9","30","0","1","1","0","0","0","0","1","322.1","8.23","4.67","2.01","11","5","1","1","1","2","1","1","10.4","10"
"BRD-K79145628","No-Effect","226.23","226.10659032","226.10659032","-0.4","76.1","239","0","0","5","3","16","0","0","0","0","0","0","0","1","167.8","8.67","1.94","0.88","8","3","0","1","2","2","0","0.6","5.2","10"
"BRD-K13240081","No-Effect","274.71","274.0945014","274.0945014","-0.1","118","269","0","3","5","5","18","0","0","0","0","0","0","0","1","197.7","11.06","1.96","1.29","7","1","3","0","2","1","0","0.8","7","10"
"BRD-K00003476","No-Effect","556.6","556.2121982","556.2121982","4.8","104","986","0","2","8","8","41","0","0","0","0","0","0","0","1","427","36.31","5.97","1.6","14","6","2","0","0","5","1","1","9","10"
"BRD-K49075727","No-Effect","539.6","539.25325455","539.25325455","4.3","102","892","0","2","7","8","40","0","0","0","0","0","0","0","1","423.5","31.99","4.03","1.71","13","3","2","0","3","5","0","1.2","10.2","10"
"BRD-K54955827","No-Effect","320.4","320.16371127","320.16371127","2.2","72.9","449","0","2","3","3","24","0","1","1","0","0","0","0","1","251.4","17.89","2.35","0.86","9","2","2","0","1","4","0","0.8","4.2","10"
"BRD-K53123955","No-Effect","214.2","214.01606124","214.01606124","0.9","119","268","0","1","5","1","14","0","0","0","0","0","0","0","1","147.3","7.44","1.75","0.58","7","3","1","1","0","2","0","0.6","2.8","4"
"BRD-A84465106","No-Effect","388.4","388.16343649","388.16343649","3.3","110","704","0","1","7","7","28","0","1","1","0","0","0","0","1","300.1","7.37","3.94","2.04","10","4","1","1","1","2","1","1","8.4","10"
"BRD-K01825513","No-Effect","271.35","271.157228913","271.157228913","3.1","30.5","253","0","1","3","7","20","0","1","1","0","0","0","0","1","224.4","8.33","4.03","1.41","6","2","1","0","1","2","0","0.8","7","10"
"BRD-K56707426","No-Effect","247.04","246.946192","246.946192","","103","236","0","2","5","1","13","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","0"
"BRD-K75551531","No-Effect","265.22","265.05863707","265.05863707","1.2","120","408","0","2","6","3","19","0","0","0","0","0","0","0","1","197.2","7.79","2.18","1.49","8","4","2","1","0","1","0","0.6","4","10"
"BRD-K47887731","No-Effect","270.71","270.0883534","270.0883534","2.4","74","306","0","1","5","5","18","0","0","0","0","1","1","0","1","202.5","6.72","2.85","1.5","8","3","1","1","2","1","0","0.8","6","10"
"BRD-K39467894","No-Effect","187.18","187.0051622","187.0051622","1.3","116","205","0","1","5","1","12","0","0","0","0","0","0","0","1","130","7.3","1.38","0.58","6","3","1","1","0","1","0","0.6","3","5"
"BRD-K01109406","No-Effect","329.23","329.05110691","329.05110691","2.8","100","546","0","1","8","1","23","0","0","0","0","0","0","0","1","227.3","9.01","1.91","1.62","8","4","1","1","0","2","0","0.6","3.6","2"
"BRD-A02006392","No-Effect","360.4","360.13213636","360.13213636","2.9","110","661","0","1","7","6","26","0","1","1","0","0","0","0","1","274.7","6.01","4.42","2.36","9","4","1","1","1","2","0","0.8","7.4","10"
"BRD-K28453807","No-Effect","334.4","334.18925731","334.18925731","3.7","75.4","417","0","0","5","8","24","0","0","0","0","0","0","0","1","265.6","6.89","5.92","1.4","7","3","0","1","1","2","0","1","10","10"
"BRD-K00004737","No-Effect","361.4","361.1325509","361.1325509","5.5","81.4","450","0","0","6","9","26","0","1","1","0","0","0","0","1","280.4","9.21","5.68","1.15","6","3","0","0","0","2","1","1","10","10"
"BRD-K76927775","No-Effect","238.16","238.0338193","238.0338193","-0.5","121","390","0","1","6","2","17","0","0","0","0","1","1","0","1","165.9","4.99","2.38","1.39","10","6","1","1","0","2","0","0.6","3.6","10"
"BRD-K79092138","No-Effect","198.14","198.03890469","198.03890469","0.2","126","261","0","2","5","2","14","0","0","0","0","1","1","0","1","138.5","5.33","2.63","0.67","9","5","2","1","0","1","0","0.6","4","6"
"BRD-K76381435","No-Effect","211.13","211.02292027","211.02292027","0.8","135","272","0","1","5","1","15","0","0","0","0","0","0","0","1","148.2","4.14","3.89","0.56","9","5","1","2","0","1","0","0.6","3","1"
"BRD-K08927448","No-Effect","119.12","119.069476538","119.069476538","-1.3","66","84","0","2","2","1","8","0","0","0","0","0","0","0","1","90.2","3.07","1.72","0.63","3","1","2","0","0","0","0","0.6","3","5"
"BRD-K97534525","No-Effect","190.16","190.03784206","190.03784206","2.1","78.9","229","0","1","4","0","14","0","0","0","0","0","0","0","1","138.6","3.71","2.96","0.58","7","3","1","1","0","2","0","0.4","1","1"
"BRD-K73589491","No-Effect","331.5","331.11366728","331.11366728","1.6","140","349","0","2","8","9","21","0","0","0","0","1","1","0","1","250.3","13.72","4.02","1.49","10","3","2","1","3","1","0","1","10","10"
"BRD-K84011460","No-Effect","412.9","412.1302182","412.1302182","4.1","84","569","0","0","5","7","29","0","0","0","0","0","0","0","1","313","8.52","4.15","2.79","9","3","0","1","2","3","0","1","8","10"
"BRD-K47441935","No-Effect","285.26","285.08618923","285.08618923","0.3","106","357","0","2","6","4","21","0","0","0","0","0","0","0","1","211.5","19.46","1.48","1.3","8","3","2","0","0","3","0","0.8","6","10"
"BRD-K74796838","No-Effect","479.1","477.885947","479.882997","","57.4","313","0","2","2","0","23","0","0","0","0","0","0","0","3","","","","","","","","","","","","","","0"
"BRD-A75015151","No-Effect","229.23","229.085126602","229.085126602","0.5","82","310","0","1","5","1","17","0","1","1","0","0","0","0","1","171.8","8.56","2.11","0.81","8","3","1","0","1","3","0","0.6","1.6","7"
"BRD-A62133859","No-Effect","282.4","282.17321333","282.17321333","3.5","38","355","0","1","2","3","21","0","2","2","0","0","0","0","1","229","10.98","2.99","1.05","7","1","1","0","1","4","0","0.6","4.4","10"
"BRD-K79424231","No-Effect","257.24","257.10117059","257.10117059","-2.4","129","424","0","4","5","2","18","0","4","4","0","0","0","0","1","183.4","6.37","2.32","1.1","12","5","5","0","0","2","0","0.6","3","7"
"BRD-K62414032","No-Effect","147.13","147.05315777","147.05315777","-3.4","86.6","145","0","3","5","4","10","0","1","1","0","0","0","0","1","108.9","3.65","1.48","0.99","8","4","1","2","1","0","0","0.6","4","10"
"BRD-K83699324","No-Effect","532.5","532.21582124","532.21582124","2","135","817","0","3","12","7","38","0","0","0","0","0","0","0","1","383.1","11.66","7.57","1.65","16","5","3","0","3","5","0","1","9.6","10"
